unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
CC2364,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Typical patterns of smallholder vulnerability to weather extremes with regard to food security in the Peruvian Altiplano","Sietz","1) in order to guarantee diversified production for each family (#AUTHOR_TAG et al., 2012;Vos, 2010;Zimmerer, 2011)",0
CC2365,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Onset and End of the Rainy Season in the Brasilian Amazon Basin","Marengo","Thresholds are, as a consequence, different from those one would obtain when following climatological/statistical criteria such as in #AUTHOR_TAG et al",5
CC2366,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Riego campesino en los Andes Seguridad h drica y seguridad alimentaria en Ecuador","Vos","1) in order to guarantee diversified production for each family (Sietz et al., 2012;#AUTHOR_TAG, 2010;Zimmerer, 2011)",0
CC2367,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Defining environmental justice","Schlosberg","They feel most challenged by changing precipitation variability as well as increased heavy rainfall frequency that leads to soil erosion.Climate change is mainly seen in view of environmental justice (#AUTHOR_TAG, 2007) with causes in both the industrialization in ""the First World"" on a global and air pollution from mining as well as air and car traffic on the regional scale",0
CC2368,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","The practice of continuous deep sedation until death in Flanders Belgium the Netherlands and the U K A comparative study","Anquinet","The steep increase in incidence of continuous deep sedation may be based more on physician than on patient preferences ( #AUTHOR_TAG et al",0
CC2369,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Assisted dying the current situation in Flanders Euthanasia embedded in palliative care","Vanden","To date, worldwide, this is the only professional PC organisation to have done so (Federatie Palliatieve Zorg Vlaanderen 2003;#AUTHOR_TAG Berghe et al",2
CC2370,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","The information and communication covenant between physician and patient orthothanasia and euthanasia A cognitive guideline for legal and ethical deadlocks","Bernheim","This was not at all so in Belgium: An initial major motive for the introduction of palliative care was also to promote the acceptability of euthanasia (#AUTHOR_TAG 1990, Distelmans 2010)",2
CC2371,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","End of life decisions in Australian medical practice","Kuhse","Similarly, illegal clandestine end-of-life practices, performed without peer control, as documented in Belgium before the euthanasia law and elsewhere ( #AUTHOR_TAG et al",0
CC2372,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Dealing with euthanasia and other forms of medically assisted dying","Vlaanderen","To date, worldwide, this is the only professional PC organisation to have done so (#AUTHOR_TAG 2003;Vanden Berghe et al",2
CC2373,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","National survey of medical decisions at end of life made by New Zealand general practitioners","Mitchell","2000;#AUTHOR_TAG and Owens 2003) can be considered more worrying than even imperfectly regulated legal euthanasia",0
CC2374,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Palliative care development in countries with a Euthanasia law","Chambaere","The palliative care budget has continued to rise annually by 10 percent, and Belgian palliative care, according to European Association for Palliative Care (EAPC) indicators ( #AUTHOR_TAG et al",2
CC2375,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","First do no harm Pressing concerns regarding euthanasia in Belgium","Cohen-Almagor","Some took issue with the data and pragmatic considerations, arguing that the legal safeguards against abuse are insufficiently enforced (Materstvedt 2009;Pereira 2011;#AUTHOR_TAG 2013), and others aimed to refute the conclusions on fundamental ideological grounds (Jaspers, Mller-Busch, and Nauck 2009;Kettler and Nauck 2010;Johnstone 2012;Materstvedt 2012)",1
CC2376,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Dying with dignity","Distelmans","This was not at all so in Belgium: An initial major motive for the introduction of palliative care was also to promote the acceptability of euthanasia (Bernheim 1990(Bernheim , 1996#AUTHOR_TAG 2010)",0
CC2377,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Development of palliative care and legalisation of euthanasia Antagonism or synergy ","Bernheim","No substantial evidence of socalled practical ""slippery slope"" (van der Burg 1991) phenomena has been found ( #AUTHOR_TAG et al",2
CC2378,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Legalizing euthanasia or assisted suicide The illusion of safeguards and controls","Pereira","Some took issue with the data and pragmatic considerations, arguing that the legal safeguards against abuse are insufficiently enforced (Materstvedt 2009;#AUTHOR_TAG 2011;Cohen-Almagor 2013), and others aimed to refute the conclusions on fundamental ideological grounds (Jaspers, Mller-Busch, and Nauck 2009;Kettler and Nauck 2010;Johnstone 2012;Materstvedt 2012)",1
CC2379,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Tielt Lannoo de Zulueta P 2013 Compassion in healthcare","Desmet","#AUTHOR_TAG had previously debated author JB and written a book opposing euthanasia (#AUTHOR_TAG 2000)",1
CC2380,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Assisted suicide and euthanasia should not be practiced in palliative care units","Pereira","The very same imperfections that Lewis and Black detect are enlarged and misinterpreted by #AUTHOR_TAG (2008) and Cohen-Almagor (2013) to represent ominous slippery slope effects",1
CC2381,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Reporting of euthanasia in medical practice in Flanders Belgium Cross sectional analysis of reported and unreported cases","Smets","In Flanders in 2007, slightly more than half the estimated total number of euthanasia cases (as according to the technical definition of the death certificate studies) were reported ( #AUTHOR_TAG et al",0
CC2382,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Continuous sedation at the end of life Ethical clinical and legal perspectives","Sterckx","Palliative care and other physicians will most likely find it increasingly difficult to let their patients down by offering only palliative sedation (#AUTHOR_TAG, Raus, and Mortier 2013) or sending them on to travel to Switzerland or Belgium",0
CC2383,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Preferred and actual involvement of advanced lung cancer patients and their families in end of life decision making A multicenter study in 13 hospitals in Flanders","Pardon","Some patients express wishes of abbreviation of suffering at the end of their life, but when the time comes, they do not want to be informed of the imminence of their death (Bernheim 1996(Bernheim , 2001#AUTHOR_TAG et al",4
CC2384,81068384,"Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?","Jan Bernheim","Integral palliative care a contradiction in terms ","Jaspers","Some took issue with the data and pragmatic considerations, arguing that the legal safeguards against abuse are insufficiently enforced (Materstvedt 2009;Pereira 2011;Cohen-Almagor 2013), and others aimed to refute the conclusions on fundamental ideological grounds (#AUTHOR_TAG, Mller-Busch, and Nauck 2009;Kettler and Nauck 2010;Johnstone 2012;Materstvedt 2012)",1
