"High incidence and increasing prevalence of multiple sclerosis in British Columbia, Canada: findings from over two decades (1991-2010)",Development and validation of an administrative data algorithm to estimate the disease burden and epidemiology of multiple sclerosis in Ontario,"For the validation population (Nova Scotia, Canada), all of whom had at least one claim for a demyelinating disease, this definition had a sensitivity of 88 % and specificity of 68 %; the specificity would, however, be substantially higher in the general population given that [99.9 % of individuals have no demyelinating claims [11#AUTHOR_TAG]",0
Ethical focal points in the international practice of deep brain stimulation Ethical Focal Points in the International Practice of Deep Brain Stimulation,Referring patients for deep brain stimulation An improving practice,"Adequate expertise is necessary, as movement disorder specialists are more likely to identify good candidates for DBS ( #AUTHOR_TAG et al",4
The bonding effects of relationship value and switching costs in industrial buyer-seller relationships: An investigation into role differences,Customers motivations for maintaining relationships with service providers,"The literature suggests that companies maintain relationship bonds either because ""they have to"", due to high switching costs, or because ""they want to"", because of high relationship value (#AUTHOR_TAG ",1
Sensemaking in business networks: Introducing dottograms to analyse network changes,Sensemaking in Organizations,"As such, the concept of network pictures is influenced by, and related to, the research themes of cognitive strategic groups ( Osborne et al., 2001;Porac et al., 1989) cognitive scripts and cognitive mapping (Fiol and Huff, 1992;Johnson et al., 1998), and managerial cognition/sense-making in organisations ( Colville and Pye, 2010;Daft and #AUTHOR_TAG, 1984;#AUTHOR_TAG, 1995).",2
"Peer review and citation data in predicting university rankings, a large-scale analysis","Impartial judgment by the ""gatekeepers"" of science: fallibility and accountability in the peer review process","Yet, peer review has been shown by #AUTHOR_TAG, [17] and [18] amongst others to exhibit many forms of bias including institutional bias, gender / age related bias and bias against interdisciplinary research",0
Evolution in Archaeology,Predicting maize agriculture among the Fremont an economic comparison of farming and foraging in the American Southwest,"Resource ranks may be assessed on the basis of experimental or ethnographic work in the present (e.g., #AUTHOR_TAG",0
Information of the chassis and information of the program in synthetic cells,A physical characterization of biological information and communication system model of ecosystems,"The design of the interfaces, the microprocessors and the energy supply of the machine require much information.In summary, two types of information (coupling of a particular form-not simply shape-with matter, energy, space and time), information of the chassis (casing + metabolism) and information of the program are associated together in a cell (#AUTHOR_TAG 1984)",0
Prevalence of auditory hallucinations in Norwegian adolescents: Results from a population-based study,The distribution of positive psychosis like symptoms in the population A latent class analysis of the National Comorbidity Survey,"In general non-clinical populations, women have been found to have higher incidence of positive psychotic symptoms (Maric, Krabbendam, Vollebergh, de Graaf &amp; Van Os, 2003), and specifically auditory hallucinations (#AUTHOR_TAG, Murphy, Dorahy &amp; Adamson, 2007;Tien, 1991)",0
Morpho-syntactic processing of Arabic plurals after aphasia: dissecting lexical meaning from morpho-syntax within word boundaries,A neural dissociation within language Evidence that the mental dictionary is part of declarative memory and that grammatical rules are processed by the procedural system,"An alternative view differentiates between processing routes on the basis of word form morphology (Pinker, 1999;Pinker &amp; #AUTHOR_TAG, 2002;#AUTHOR_TAG, 2001;#AUTHOR_TAG et al., 1997)",0
Co-designing Cards on Social Issues for Creating Educational Games,Mapping learning and game mechanics for serious games analysis,"Most of the participatory models to design educational games are founded on educational theories and game design (see for example: Amory, 2007; #AUTHOR_TAG et al., 2015)",4
A Review of Psychometric Data Analysis and Applications,Generation of a probabilistic fuzzy rule base by learning from examples,"This non-deterministic model of the data can represent more complex, non-linear class boundaries (Otero &amp; Snchez, 2005;#AUTHOR_TAG et al., 2012)",0
Scanning the Parameter Space of Holographic Superconductors,The large N limit of superconformal field theories and supergravity,IntroductionThe correspondence between gravitational theories in anti-de Sitter spacetime and certain quantum field theories #AUTHOR_TAG provides a unique way in which to study the strongly coupled sector of many quantum field theories,0
Identification of damaged proteins in human serum using modified Ehrlich's reagent to target protein-bound pyrroles,Non enzymic glycation of individual plasma proteins in normoglycemic and hyperglycemic patients,The predominant protein labelled by the ER-B in human serum treated with oxidising agents was human serum albumin reflecting both its abundance in serum and its relatively high lysine content of 9.5% per mole #AUTHOR_TAG,1
Necessary conditions for Ternary Algebras,Free sums of multioperator algebras,"IntroductionThe subject of ternary algebras, a special case of n-Lie algebras is generally attributed to Fillipov [1], but Filippov was following up on earlier studies that had appeared in the mathematics literature, primarily by #AUTHOR_TAG #AUTHOR_TAG (as remarked in [3])",0
"Title: For geographies of children, young people and popular culture",Sylvanian families the production and consumption of a rural community,"For example, geographical 15 research on popular cultural phenomena like Sylvanian Families ( #AUTHOR_TAG and Short 1995), Postman Pat (Horton 16 ""eeod, aa geogaphees haae paid lose attetio to hildee aad oug peoplees take-for-granted, everyday 1 practices in diverse contexts",4
Political Reforms and Public Policies: Evidence from Agricultural Protection,Agricultural distortions patterns since the 1950s what needs explaining Agricultural Distortions Working Paper 90,"Note that average NRA for nonagricultural sectors, although low, is always positive for all regions and time periods over 1955-2005 (see Table 3 of #AUTHOR_TAG et al",5
The Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder: A Model-Based Economic Analysis,Psychological treatment of social anxiety disorder a meta analysis,Several studies have assessed the clinical effectiveness of psychological and pharmacological treatments for social anxiety disorder #AUTHOR_TAG[11][12][13],0
High photobiont diversity in the common European soil crust lichen Psora decipiens,Phylogenetic analysis using parsimony and other methods ,Maximum parsimony analyses (MP) were performed using the program PAUP* (#AUTHOR_TAG 2003),5
